IMDb_ID,Year,Title,Genres,Production Companies,Director,Cast,Budget,Revenue,Rating
tt0015864,1925,The Gold Rush,"['Adventure', 'Comedy', 'Drama']",['Charles Chaplin Productions'],Charlie Chaplin,"['Charlie Chaplin', 'Georgia Hale', 'Mack Swain', 'Tom Murray', 'Henry Bergman', 'Malcolm Waite', 'Harry Arras', 'James Dime', 'Charles Force', 'J. C. Fowler', 'Ray Grey', 'William Hackett', 'Jack Herrick', 'George Holt', 'Chris-Pin Martin', 'Clyde McAtee', 'Steve Murphy', 'Frank Rice', 'Joe Smith', 'John Wallace', 'Albert Austin', 'Heinie Conklin', 'Al Ernest Garcia', 'John Rand', 'Tom Wood', 'Kay Deslys', 'Joan Lowell', 'Betty Morrissey', 'Inez Gomez', 'Helen Hayward', 'Betty Pierce', 'Jane Sherman', 'Bess Wade', 'Mary Williams', 'Sid Grauman', 'Lita Grey', 'Margarita Martín', 'Barbara Pierce', 'Tiny Sandford', 'Larry Steers']",923000,4000000,8.0
tt0015918,1925,His People,[],[],Edward Sloman,"['Rudolph Schildkraut', 'Rosa Rosanova', 'George J. Lewis', 'Arthur Lubin', 'Blanche Mehaffey', 'Kate Price']",93000,3000000,0.0
tt0016220,1925,The Phantom of the Opera,"['Drama', 'Horror']",['Universal Pictures'],Rupert Julian,"['Lon Chaney', 'Norman Kerry', 'Mary Philbin', 'Arthur Edmund Carewe', 'Gibson Gowland', 'Snitz Edwards', 'John St. Polis', 'Virginia Pearson', 'Olive Ann Alcorn', 'Betty Van Allen', 'Betty Arthur', 'Joseph Belmont', 'Alexander Bevani', 'Earl Gordon Bostwick', 'Ethel Broadhurst', 'Edward Cecil', 'Ruth Clifford', 'Chester Conklin', 'Roy Coulson', 'Bruce Covington', 'Ward Crane', 'George Davis', 'Madame Fiorenza', 'Alan George', 'Cesare Gravina', 'William Humphrey', 'Carla Laemmle', 'Grace Marvin', 'John Miljan', 'Edith Murgatroyd', 'Templar Saxe', 'Bernard Siegel', 'William Tyroler', 'Vola Vale', 'Ellinor Vanderveer', 'Anton Vaverka', 'Josephine Haynes Webster', 'George B. Williams', 'Ed Wolff']",0,2000000,7.1
tt0016395,1925,Stella Dallas,['Drama'],['Samuel Goldwyn Productions'],Henry King,"['Ronald Colman', 'Belle Bennett', 'Alice Joyce', 'Jean Hersholt', 'Beatrix Prior', 'Lois Moran', 'Douglas Fairbanks Jr.', 'Vera Lewis', 'Charles Lane', 'Maurice Murphy', 'Jack Murphy', 'Newton Hall', 'Charles Hatton', 'Robert W. Gillette', 'Winston Miller', 'Buck Black', 'Coy Watson Jr.', 'Ellinor Vanderveer']",0,1500000,7.125
tt0016473,1925,The Unholy Three,"['Crime', 'Drama', 'Romance']",['Metro-Goldwyn-Mayer'],Tod Browning,"['Lon Chaney', 'Mae Busch', 'Matt Moore', 'Victor McLaglen', 'Harry Earles', 'Matthew Betz', 'Edward Connelly', 'William Humphrey', 'E. Alyn Warren', 'Margie Angus', 'Mary Angus', 'Walter P. Cole', 'Carrie Daumery', 'Delmo Fritz', 'Alice Julian', 'Peter Kortes', 'Mickey McBan', 'Wilmuth Merkyl', 'John Millerta', 'Louis Morrison', 'Majorie Morton', 'Walter Perry', 'Louis Shank', 'Vera Vance', 'Charles Wellesley', 'Percy Williams']",103000,704000,6.6
tt0015876,1925,The Great Divide,['Western'],['Metro-Goldwyn Pictures Corporation'],Reginald Barker,"['Alice Terry', 'Conway Tearle', 'Wallace Beery', 'Huntley Gordon', 'Allan Forrest', 'George Cooper', 'Zasu Pitts', 'William Orlamond']",318000,674000,0.0
tt0015772,1925,The Eagle,"['Drama', 'Adventure', 'Romance']",['Art Finance Corporation'],Clarence Brown,"['Rudolph Valentino', 'Vilma Banky', 'Louise Dresser', 'Albert Conti', 'James A. Marcus', 'George Nichols', 'Carrie Clark Ward', 'Spottiswoode Aitken', 'Agostino Borgato', 'Gustav von Seyffertitz', 'Russell Simpson', 'Otto Hoffman', 'Jean De Briac', 'Mario Carillo', 'Eric Mayne', 'Mack Swain', 'Gary Cooper']",0,323150,6.4
tt0015687,1925,Clash of the Wolves,"['Western', 'Adventure', 'Romance']",['Warner Bros. Pictures'],Noel M. Smith,"['Rin-Tin-Tin', 'Nanette', 'Charles Farrell', 'June Marlowe', 'Heinie Conklin', 'Will Walling', 'Pat Hartigan']",89000,270000,6.1
tt0016075,1925,The Man Who Found Himself,['Drama'],['Paramount'],Alfred E. Green,"['Thomas Meighan', 'Virginia Valli', 'Frank Morgan', 'Ralph Morgan', 'Charles A. Stevenson', 'Julia Hoyt', 'Lynn Fontanne', 'Mildred Ryan', 'Hugh Cameron', 'Victor Moore', 'Russell Griffin', 'Norman Trevor', 'John Harrington']",0,180300,0.0
tt0015915,1925,"His Majesty, Bunker Bean",['Comedy'],['Warner Bros. Pictures'],Harry Beaumont,"['Matt Moore', 'Dorothy Devore', 'David Butler', 'George Nichols', 'Frank Leigh', 'Nora Cecil', 'Henry A. Barrows', 'Gertrude Claire', 'Lucille Ward', 'Gayne Whitman']",84000,130000,0.0
tt0015648,1925,Battleship Potemkin,"['Drama', 'History']","['Mosfilm', 'Goskino USSR']",Sergei Eisenstein,"['Aleksandr Antonov', 'Vladimir Barsky', 'Grigori Aleksandrov', 'Ivan Bobrov', 'Mikhail Gomorov', 'Aleksandr Levshin', 'Nina Poltavtseva', 'Konstantin Feldman', 'Prokhorenko', 'A. Glauberman', 'Beatrice Vitoldi', 'Danylo Antonovych', 'Iona Biy-Brodskiy', 'Julia Eisenstein', 'Sergei Eisenstein', 'Andrey Fayt', 'Yuriy Korobeynikov', 'Marusov', 'Protopopov', 'Repnikova', 'Vladimir Uralsky', 'Zerenin', 'Aleksanteri Ahola-Valo']",0,45100,7.6
tt0190491,1925,Jewelled Nights,"['Drama', 'Adventure']",['Louise Lovely Productions'],Wilton Welch,"['Louise Lovely', 'Gordon Collingridge', 'Godfrey Cass', 'John Dobbie', 'George Bryant']",10480,6500,0.0
tt0015765,1925,The Dressmaker from Paris,[],[],Paul Bern,"['Leatrice Joy', 'Ernest Torrence', 'Allan Forrest', 'Mildred Harris', 'Lawrence Gray', 'Charles Crockett', 'Rosemary Cooper', ""Spec O'Donnell""]",0,181,0.0
tt0924293,1925,Rywale,"['Comedy', 'Romance']",['Efes-Film'],Henryk Szaro,"['Elna Gistedt', 'Antoni Fertner', 'Eugeniusz Bodo', 'Franciszek Radomski', 'Marian Koc', 'Nina Wilińska', 'Maria Chaveau', 'Maria Mogilnicka', 'Józef Zejdowski', 'Wacław Zdanowicz', 'Michał Halicz', 'Mieczysław Cybulski', 'Tadeusz Olsza', 'Eugeniusz Koszutski', 'Konrad Tom', 'Wanda Manowska', 'Helena Peszyńska', 'Janina Zembianka']",0,0,0.0
,1925,Kaleidoscope,[],[],Loyd A. Jones,[],0,0,0.0
tt0015009,1925,If I Marry Again,"['Drama', 'Romance']",[],John Francis Dillon,"['Doris Kenyon', 'Lloyd Hughes', 'Frank Mayo', 'Hobart Bosworth', 'Anna Q. Nilsson', 'Myrtle Stedman', 'Dorothy Brock']",0,0,0.0
tt0016398,1925,Stop Flirting,['Comedy'],[],Scott Sidney,"['Wanda Hawley', 'John T. Murray', 'Hallam Cooley', 'Ethel Shannon', 'Jimmie Adams']",0,0,0.0
tt2024364,1925,All Out,['Comedy'],[],Slim Summerville,"['Hilliard Karr', ""'Kewpie' Ross"", 'Frank Alexander']",0,0,0.0
tt0016634,1926,Beau Geste,"['Action', 'Adventure', 'Drama']",['Paramount'],Herbert Brenon,"['Ronald Colman', 'Neil Hamilton', 'Ralph Forbes', 'Alice Joyce', 'Mary Brian', 'Noah Beery', 'Norman Trevor', 'William Powell', 'George Regas', 'Bernard Siegel', 'Victor McLaglen', 'Donald Stuart', 'Paul McAllister', 'Redmond Finlay', 'Bhogwan Singh', 'Mickey McBan', 'Maurice Murphy', 'Philippe De Lacy']",900000,1500000,5.9
tt0016643,1926,The Better 'Ole,"['Comedy', 'Drama', 'War']",['Warner Bros. Pictures'],Charles Reisner,"['Syd Chaplin', 'Harold Goodwin', 'Jack Ackroyd', 'Edgar Kennedy', 'Charles K. Gerrard', 'Arthur Clayton', 'Doris Hill', 'Olaf Hytten', 'Tom Kennedy', 'Theodore Lorch', 'Hank Mann', 'Tom McGuire', 'Kewpie Morgan', 'Al Thompson']",449000,1273000,4.5
tt0018471,1926,Tell It to the Marines,"['Action', 'Comedy', 'Drama']",['Metro-Goldwyn-Mayer'],George W. Hill,"['Lon Chaney', 'William Haines', 'Eleanor Boardman', 'Eddie Gribbon', 'Carmel Myers', 'Warner Oland', 'Mitchell Lewis', 'Frank Currier', 'Maurice E. Kains', 'Lori Bara', 'Dick Curtis', 'Nola Luxford', 'Ray Erlenborn', 'Willie Fung', 'H.H. Hopple', 'Sgt. Jiggs', 'Tetsu Komai', 'Bud Rae', 'Daniel G. Tomlinson', 'Millard K. Wilson', 'Mrs. Wong Wing']",433000,1250000,6.1
tt0017925,1926,The General,"['Comedy', 'War']","['Joseph M. Schenck Productions', 'Buster Keaton Productions']",Clyde Bruckman,"['Buster Keaton', 'Marion Mack', 'Glen Cavender', 'Jim Farley', 'Frederick Vroom', 'Charles Henry Smith', 'Joe Keaton', 'Al St. John', 'Frank Barnes', 'Mike Donlin', 'Tom Nawn', 'Jimmy Bryant', 'Budd Fine', 'Ray Hanford', 'Charles Phillips', 'Eddie Foster', 'Frank Hagney', 'Jack Hanlon', 'Edward Hearn', 'Hilliard Karr', 'Louis Lewyn', 'Elgin Lessley']",750000,1000000,8.0
tt0017423,1926,Sparrows,['Drama'],"['United Artists', 'Pickford Corporation']",Tom McNamara,"['Mary Pickford', 'Roy Stewart', 'Mary Louise Miller', 'Gustav von Seyffertitz', 'Charlotte Mineau', ""Spec O'Donnell"", 'Lloyd Whitlock', 'Billy Butts', ""Monty O'Grady"", 'Jackie Levine', ""Billy 'Red' Jones"", 'Muriel McCormac', 'Florence Rogan', 'Mary McLain', 'Sylvia Bernard', 'Seessel Anne Johnson', 'Cammilla Johnson', 'Mark Hamilton', 'A.L. Schaeffer']",463455,966878,7.3
tt0017354,1926,The Sea Beast,"['Adventure', 'Fantasy']",['Warner Bros. Pictures'],Millard Webb,"['John Barrymore', 'Dolores Costello', ""George O'Hara"", 'Mike Donlin', 'Sam Baker', 'George Berrell', 'Sam Allen', 'Frank Nelson', 'Mathilde Comont', 'James O. Barrows', 'Vadim Uraneff', 'Sôjin Kamiyama', 'Frank Hagney', 'Joyzelle Joyner']",503000,938000,6.7
tt0016884,1926,Flesh and the Devil,"['Drama', 'Romance']",['Metro-Goldwyn-Mayer'],Clarence Brown,"['John Gilbert', 'Greta Garbo', 'Lars Hanson', 'Barbara Kent', 'William Orlamond', 'George Fawcett', 'Eugenie Besserer', 'Marc McDermott', 'Marcelle Corday', 'Philippe De Lacy', 'Polly Moran', 'Frankie Darro', 'Carl Roup']",373000,658000,7.4
tt11906140,1926,Spartacus,"['Drama', 'History']",['VUFKU (All-Ukrainian Photo-Cinema Administration)'],Muhsin Ertuğrul,"['Mykola Deinar', 'Vasyl Liudvynskyi', 'Matviy Lyarov', 'Brodska', 'Ivan Kononenko-Kozelskyi', 'Vasyl Kozenko', 'Sergei Minin']",0,0,0.0
tt0017039,1926,Koko at the Circus,['Animation'],['Out of the Inkwell Productions'],Dave Fleischer,['Max Fleischer'],0,0,0.0
,1926,La Traversée de l'Amérique du Sud en automobile,[],[],Roger Courterville,[],0,0,0.0
tt0017181,1926,Musclebound Music,['Comedy'],"['Mack Sennett Comedies', 'Pathé Exchange']",Alfred J. Goulding,"['Billy Bevan', 'Natalie Kingston', 'Dave Morris', ""Patsy O'Byrne"", 'Kewpie Morgan', 'Barney Hellum', 'Leo Sulky', 'Art Rowlands']",0,0,0.0
tt0252087,1926,Volga Rebels,[],[],Pavel Petrov-Bytov,['Mariya Dobrova'],0,0,0.0
,1926,Das Sonnenland Südwest-Afrika,['Documentary'],['Hans Dietrich von Trotha'],Hans Dietrich von Trotha,[],0,0,0.0
tt0372979,1926,Honeymoon Feet,['Comedy'],"['Standard Photoplay Company', 'Joe Rock Comedies (I)']",Francis Corby,"['Lois Boyd', 'Hilliard Karr', 'Frank Alexander', ""'Kewpie' Ross""]",0,0,0.0
tt0416539,1926,Between Meals,['Comedy'],['Hal Roach Studios'],Ray Grey,"['James Parrott', 'Sunshine Sammy Morrison']",0,0,0.0
,1926,London After Dark,['Documentary'],[],Harry B. Parkinson,['Tod Slaughter'],0,0,0.0
,1926,Uit de Glorietijd van Keizer Wilhelm II,['Documentary'],['Pathé Frères'],,"['Kaiser Wilhelm II of Germany', 'Augusta Victoria of Schleswig-Holstein']",0,0,0.0
,1926,Het Hefschroefvliegtuig,['Documentary'],[],,[],0,0,0.0
,1926,Molens,['Documentary'],[],Dick Laan,[],0,0,0.0
tt0408765,1926,Die Fahrt ins Abenteuer,[],[],Max Mack,"['Ossi Oswalda', 'Willy Fritsch', 'Agnes Esterhazy', 'Lydia Potechina', 'Warwick Ward']",0,0,0.0
tt0221007,1927,The Battles of the Coronel and Falkland Islands,"['Drama', 'Documentary']",['BIF'],Walter Summers,"['Roger Maxwell', 'Craighall Sherry']",1603469,6241682,6.3
tt0018578,1927,Wings,"['Drama', 'Action', 'War', 'Romance']",['Paramount Famous Lasky Corporation'],William A. Wellman,"['Clara Bow', 'Charles Rogers', 'Richard Arlen', 'Jobyna Ralston', 'El Brendel', 'Richard Tucker', 'Gary Cooper', 'Gunboat Smith', 'Roscoe Karns', 'Julia Swayne Gordon', 'Henry B. Walthall', 'Arlette Marchal', 'Nigel De Brulier', 'Hedda Hopper', 'George Irving', 'William A. Wellman']",2000000,3600000,7.222
tt0018037,1927,The Jazz Singer,"['Drama', 'Music']",['Warner Bros. Pictures'],Alan Crosland,"['Al Jolson', 'May McAvoy', 'Warner Oland', 'Eugenie Besserer', 'Otto Lederer', 'Robert Gordon', 'Richard Tucker', 'William Demarest', 'John Miljan', 'Roscoe Karns', 'Anders Randolf', 'Walter Rodgers', 'Will Walling', 'Ena Gregory', 'Yossele Rosenblatt', 'Nat Carr', 'Ernest Belcher', 'Neely Edwards', 'Audrey Ferris', 'Leon Holmes', 'Myrna Loy', 'Jane Arden', 'Ty Parvis', 'Fred Warren', 'Carolynne Snowden', 'Violet Bird', 'Joseph Green', 'Claire Delmar', 'Seymour Kupper', 'Mary Grace Larsen', 'Margaret Oliver', 'Marie Stapleton']",422000,2600000,6.2
tt0018345,1927,Rough House Rosie,['Comedy'],['Paramount Famous Lasky Corporation'],Frank R. Strayer,"['Clara Bow', 'Reed Howes', 'Arthur Housman', 'Doris Hill', 'Douglas Gilmore']",225000,1125000,0.0
tt0018566,1927,When a Man Loves,"['History', 'Romance']",['Warner Bros. Pictures'],Alan Crosland,"['John Barrymore', 'Dolores Costello', 'Warner Oland', 'Sam De Grasse', 'Holmes Herbert', 'Stuart Holmes', 'Bertram Grassby', 'Tom Santschi', 'Alice Belcher', 'Eugenie Besserer', 'Charles Clary', 'Marcelle Corday', 'Rose Dione', 'Louise Emmons', 'Herman Heller', 'Noble Johnson', 'Jack Kenny', 'George Kotsonaros', 'Myrna Loy', 'Andy MacLennan', 'Ida May', 'Kalla Pasha', 'Russ Powell', 'Templar Saxe', 'Scott Seaton', 'Dick Sutherland', 'Tom Wilson']",528000,1037000,7.5
tt0018183,1927,My Best Girl,"['Drama', 'Comedy', 'Romance']","['United Artists', 'Pickford Corporation']",Sam Taylor,"['Mary Pickford', 'Charles Rogers', 'Sunshine Hart', 'Lucien Littlefield', 'Carmelita Geraghty', 'Hobart Bosworth', 'Evelyn Hall', 'Avonne Taylor', 'Mack Swain', 'Junior Johnston', 'Matthew Beard', 'Sidney Bracey', 'William Courtright', 'Max Davidson', 'Nigel De Brulier', 'Louise Emmons', 'Pat Harmon', 'Carole Lombard', 'Andy MacLennan', 'Isabelle Sheridan', 'Frank Finch Smiles', 'Harry Walker', 'John George']",483103,1027757,7.1
tt0018097,1927,London After Midnight,"['Horror', 'Drama']",['Metro-Goldwyn-Mayer'],Tod Browning,"['Lon Chaney', 'Marceline Day', 'Henry B. Walthall', 'Percy Williams', 'Conrad Nagel', 'Polly Moran', 'Edna Tichenor', 'Claude King', 'Andy MacLennan', 'Allan Cavan', 'Jules Cowles']",151666,1000000,6.6
tt0017136,1927,Metropolis,"['Drama', 'Science Fiction']",['UFA'],Fritz Lang,"['Gustav Fröhlich', 'Brigitte Helm', 'Alfred Abel', 'Rudolf Klein-Rogge', 'Theodor Loos', 'Fritz Rasp', 'Erwin Biswanger', 'Heinrich George', 'Fritz Alberti', 'Grete Berger', 'Olly Boeheim', 'Heinrich Gotho', 'Gottfried Huppertz', 'Georg John', 'Margarete Lanner', 'Rose Lichtenstein', 'Hanns Leo Reich', 'Arthur Reinhardt', 'Curt Siodmak', 'Henrietta Siodmak', 'Olaf Storm', 'Rolf von Goth', 'Helen von Münchofen', 'Helene Weigel']",1300000,650422,8.155
tt0018129,1927,The Magic Flame,"['Romance', 'Drama']",['Samuel Goldwyn Productions'],Henry King,"['Ronald Colman', 'Vilma Banky', 'Agostino Borgato', 'Gustav von Seyffertitz', 'Harvey Clark', 'Shirley Palmer', 'Cosmo Kyrle Bellew', 'George Davis']",0,615000,0.0
tt0018059,1927,Knockout Reilly,['Drama'],['Famous Players-Lasky Corporation'],Malcolm St. Clair,"['Richard Dix', 'Mary Brian', 'Jack Renault', 'Harry Gribbon', 'Osgood Perkins', 'Lucia Backus Seger', 'Larry McGrath', 'John Merton']",0,380400,0.0
tt0017739,1927,The Cat and the Canary,"['Horror', 'Comedy', 'Mystery']",['Universal Pictures'],Paul Leni,"['Laura La Plante', 'Creighton Hale', 'Forrest Stanley', 'Tully Marshall', 'Gertrude Astor', 'Flora Finch', 'Arthur Edmund Carewe', 'Martha Mattox', 'George Siegmann', 'Lucien Littlefield', 'Joe Murphy']",0,325550,6.8
tt0018192,1927,Napoleon,"['Drama', 'History', 'War']","['Société Westi', 'Ciné France', 'Films Abel Gance', 'Isepa-Wengeroff Film', 'Pathé Consortium Cinéma', 'Société générale des films']",Abel Gance,"['Albert Dieudonné', 'Vladimir Roudenko', 'Edmond van Daële', 'Alexandre Koubitzky', 'Antonin Artaud', 'Abel Gance', 'Gina Manès', 'Suzanne Bianchetti', 'Marguerite Gance', 'Yvette Dieudonné', 'Eugénie Buffet', 'Nicolas Koline', 'Henri Baudin', 'Daniel Buiret', 'Georges Cahuzac', 'Adrien Caillard', 'Roger Blum', 'Max Maxudian', 'Philippe Hériat', 'Pierre Batcheff', 'Eugénie Buffet', 'Acho Chakatouny', 'Annabella', 'Alex Bernard', 'Carrie Carvalho', 'Sylvio Cavicchia', 'Léon Courtois', 'Pierre de Canolle', 'Gilbert Dacheux', 'Damia', 'Pierre Danis', 'W. Percy Day', 'Boris de Fast', 'Guy Favières', 'Serge Freddy-Karl', 'Jean Gaudrey', 'Simone Genevois', 'Georges Hénin', 'Jean Henry', 'Henry Krauss', 'Harry Krimer', 'Georges Lampin', 'Alexandre Mathillon', 'Genica Missirio', 'Francine Mussey', 'Jeanne Pen', 'Roblin', 'Jack Rye', 'Louis Sance', 'Maurice Schutz', 'Andrée Standart', 'Suzy Vernon', 'Petit Vidal', 'Robert Vidalin', 'Louis Vonelly', ""Jean d'Yd"", 'René Jeanne', 'Philippe Rolla']",0,39448,7.7
tt0018600,1927,Romance of the Western Chamber,"['Drama', 'Romance']",['Minxin Film Company'],Hou Yao,"['Cho-cho Lam', 'Li Dandan', 'Ge Lijiang', 'Li Huamin', 'Huang Shaofen', 'Hu Chichang']",100,100,5.9
,1927,Demon Thistle,[],[],Teinosuke Kinugasa,"['Akiko Chihaya', 'Kazuo Hasegawa']",0,0,0.0
tt0239901,1927,Riviera Revels - Travelaugh No. 10: Fauny Business,['Comedy'],['Harry Lachman Productions'],Harry Lachman,['Michael Powell'],0,0,0.0
tt0239906,1927,Riviera Revels - Travelaugh No. 9: Cold Feats,['Comedy'],['Harry Lachman Productions'],Harry Lachman,['Michael Powell'],0,0,0.0
,1927,Voices of Italy,[],[],,[],0,0,0.0
tt0403546,1927,Subway Sally,"['Comedy', 'Animation']",[],Paul Terry,[],0,0,0.0
tt0845502,1927,Nifty Nags,['Comedy'],['Christie Film Company'],Arvid E. Gillstrom,"['Jack Duffy', 'Gayle Lloyd']",0,0,0.0
tt0437598,1927,Winnie's Vacation,['Comedy'],['West Brothers Productions'],Ralph Ceder,['Ethelyn Gibson'],0,0,0.0
tt0019344,1928,Sadie Thompson,"['Drama', 'Romance']",['Gloria Swanson Pictures'],Raoul Walsh,"['Gloria Swanson', 'Lionel Barrymore', 'Blanche Friderici', 'Charles Lane', 'Florence Midgley', 'James A. Marcus', 'Sophia Artega', 'Will Stanton', 'Raoul Walsh', 'Charles Sullivan']",1000000,7000000,6.8
tt0019388,1928,The Singing Fool,"['Drama', 'Music']","['The Vitaphone Corporation', 'Warner Bros. Pictures']",Lloyd Bacon,"['Al Jolson', 'Betty Bronson', 'Josephine Dunn', 'Arthur Housman', 'Reed Howes', 'Davey Lee', 'Edward Martindel', ""Robert Emmett O'Connor"", 'Helen Lynch', 'Agnes Franey']",388000,5916000,5.0
tt0020223,1928,Noah's Ark,"['Drama', 'War']","['The Vitaphone Corporation', 'Warner Bros. Pictures']",Michael Curtiz,"['Dolores Costello', 'George O’Brien', 'Noah Beery', 'Louise Fazenda', 'Guinn ""Big Boy"" Williams', 'Paul McAllister', 'Myrna Loy', 'Anders Randolf', 'Armand Kaliz', 'William V. Mong', 'Malcolm Waite', 'Nigel De Brulier', 'Noble Johnson', 'Otto Hoffman', 'Ward Bond', 'Joe Bonomo', 'Allan Cavan', 'Rosita Delmar', 'Andy Devine', 'Gus Leonard', 'Alphonse Martell', 'Torben Meyer', 'Nina Quartero', 'Cliff Saum', 'Martin Sperzel', 'John Wayne']",1005000,2305000,6.0
tt0019456,1928,The Terror,"['Horror', 'Mystery', 'Thriller']",[],Roy Del Ruth,"['May McAvoy', 'Louise Fazenda', 'Edward Everett Horton', 'Alec B. Francis', 'Matthew Betz', 'Holmes Herbert', 'Otto Hoffman', 'Joseph W. Girard', 'John Miljan', 'Frank Austin', 'Conrad Nagel']",163000,1464000,0.0
tt0019233,1928,On Trial,['Drama'],['Warner Bros. Pictures'],Archie Mayo,"['Pauline Frederick', 'Bert Lytell', 'Lois Wilson', 'Holmes Herbert', 'Richard Tucker', 'Jason Robards Sr.', 'Franklin Pangborn', 'Fred Kelsey', 'Johnny Arthur', 'Vondell Darr', 'Edmund Breese', 'Edward Martindel']",130000,1454000,0.0
tt0019096,1928,Lights of New York,"['Crime', 'Drama']","['The Vitaphone Corporation', 'Warner Bros. Pictures']",Bryan Foy,"['Helene Costello', 'Cullen Landis', 'Mary Carr', 'Wheeler Oakman', 'Gladys Brockwell', 'Robert Elliott', 'Eugene Pallette', 'Tom Dugan']",75000,1200000,5.1
tt0019237,1928,Our Dancing Daughters,"['Drama', 'Romance']",['Metro-Goldwyn-Mayer'],Harry Beaumont,"['Joan Crawford', 'Johnny Mack Brown', 'Nils Asther', 'Dorothy Sebastian', 'Anita Page', 'Kathlyn Williams', 'Edward Nugent', 'Dorothy Cumming', 'Huntley Gordon', 'Evelyn Hall', 'Sam De Grasse', 'Bert Moorhouse']",178000,1099000,6.7
tt0018836,1928,The Divine Woman,['Drama'],['Metro-Goldwyn-Mayer'],Victor Sjöström,"['Greta Garbo', 'Lars Hanson', 'Lowell Sherman', 'Polly Moran', 'Dorothy Cumming', 'Johnny Mack Brown', 'Cesare Gravina', 'Paulette Duval', 'Jean De Briac']",266817,931000,6.4
tt0019563,1928,West of Zanzibar,"['Drama', 'Mystery']",['Metro-Goldwyn-Mayer'],Tod Browning,"['Lon Chaney', 'Lionel Barrymore', 'Mary Nolan', 'Warner Baxter', 'Jacqueline Gadsden', 'Tiny Ward', 'Kalla Pasha', 'Curtis Nero', 'Chaz Chase', 'Rose Dione', 'Louise Emmons', 'Fred Gamble', 'Emmett King', 'Dick Sutherland', 'Art Winkler', 'Dan Wolheim', 'Zalla Zarana']",259000,921000,7.1
tt0018618,1928,Across to Singapore,"['Adventure', 'Drama']","['Metro-Goldwyn-Mayer', 'Warner Home Video']",William Nigh,"['Ramon Novarro', 'Joan Crawford', 'Ernest Torrence', 'Frank Currier', 'Dan Wolheim', 'Duke Martin', 'Edward Connelly', 'James Pier Mason', 'Phil Bloom', 'Richard Cramer', 'Pat Harmon', 'Lillian Lawrence', 'Chris-Pin Martin', 'Anna May Wong']",290000,596000,6.8
tt0019195,1928,The Mysterious Lady,"['Adventure', 'Drama']",['Metro-Goldwyn-Mayer'],Fred Niblo,"['Greta Garbo', 'Conrad Nagel', 'Gustav von Seyffertitz', 'Albert Pollet', 'Edward Connelly', 'Richard Alexander', 'Symona Boniface', 'Geraldine Dvorak', 'Nicholai Konovaloff', ""William H. O'Brien"", 'Russ Powell', 'Youcca Troubetzkov', 'Victor Young']",337000,551000,7.5
tt0131461,1928,"The Life and Death of 9413, a Hollywood Extra","['Comedy', 'Drama']",[],Slavko Vorkapich,"['Jules Raucourt', 'George Voya', 'Robert Florey', 'Adriane Marsh']",0,97,6.427
tt0018897,1928,Fleetwing,"['Drama', 'Adventure']",['Fox Film Corporation'],Lambert Hillyer,"['Barry Norton', 'Dorothy Janis', 'Bob Kortman', 'Ben Bard', 'Erville Alderson', 'James H. Anderson', 'Blanche Friderici']",0,0,0.0
,1928,"À travers le Cameroun, le Gabon et Congo",[],[],René Moreau,[],0,0,0.0
tt0019298,1928,Q Ships,['War'],['BIF'],Michael Barringer,"['J.P. Kennedy', 'Roy Travers', 'Douglas Herald', 'Jack McEwan']",0,0,0.0
tt0136304,1928,Ko-Ko Squeals,"['Animation', 'Comedy']",['Fleischer Studios'],Dave Fleischer,[],0,0,0.0
tt0019260,1928,Tenka taiheiki,[],[],Hiroshi Inagaki,['Chiezō Kataoka'],0,0,0.0
tt0018845,1928,Don't Marry,['Comedy'],[],James Tinling,"['Lois Moran', 'Neil Hamilton', 'Henry Kolker', 'Claire McDowell', 'Lydia Dickson']",0,0,0.0
tt0169910,1928,The Flash of the Forest,['Action'],['William M. Pizor Productions'],,['Braveheart'],0,0,0.0
,1928,Pohyby Rostlin,['Documentary'],[],Vladimír Úlehla,[],0,0,0.0
tt0019729,1929,The Broadway Melody,"['Drama', 'Romance']",['Metro-Goldwyn-Mayer'],Harry Beaumont,"['Charles King', 'Anita Page', 'Bessie Love', 'Betty Arthur', 'J. Emmett Beck', 'Nacio Herb Brown', 'James Burrows', 'Eddie Bush', 'Ray Cooke', 'Drew Demorest', 'Edward Dillon', 'Mary Doran', 'Arthur Freed', 'Paul Gibbons', 'James Gleason', 'Eddie Kane', 'Ches Kirkpatrick', 'Carla Laemmle', 'Eddie Lang', 'Carl M. Leviness', 'Angella Mawby', 'Claudette Mawby', 'Claudine Mawby', 'Charlotte Merriam', 'Joyce Murray', 'Blanche Payson', 'Alice Pitman', 'Jed Prouty', 'Marshall Ruth', 'Bill Seckler', 'Kenneth Thomson', 'Diana Verne', 'Dorothy Vernon', 'Alice Weaver', 'Dorothy Coonan Wellman']",379000,4358000,5.3
tt0019936,1929,Gold Diggers of Broadway,"['Comedy', 'Music']",['Warner Bros. Pictures'],Roy Del Ruth,"['Nancy Welford', 'Conway Tearle', 'Winnie Lightner', 'Ann Pennington', 'Lilyan Tashman', 'William Bakewell', 'Nick Lucas', 'Helen Foster', 'Albert Gran', 'Neely Edwards', 'Gertrude Short', 'Julia Swayne Gordon', 'Lee Moran', 'Armand Kaliz', 'Noah Beery Jr.', 'George Raft']",532000,3967000,0.0
